cid,title,body,summary,language,cdate,mdate,uid,status,weight,key_id,type,product_type,collection,craft,gift,url_key,thumbnail
20991,Jun Zi – jeu de mah-jong,"Le mah-jong est un jeu traditionnel chinois. SHANG XIA a choisi de présenter sa version dans un empilement de compartiments aux formes épurées et harmonieuses. Chaque boîte en bois de santal ou en zitan contient quatre compartiments dans lesquels sont disposés les cent quarante-quatre tuiles, les dés et les jetons nécessaires au jeu. Elle est ceinte d’une anse en métal recouverte de délicats bambous. Résultat de plus de deux mille heures de travail, « Jun Zi » est un jeu nomade pour les aficionados, qui deviennent par sa pratique maîtres du temps et de l’espace.",,fr,2014-09-22 18:59:33,2014-09-22 23:55:38,,1,61,,product,4,20775,,,jun-zi-mahjong-1,http://http://sxhtml.local/./upload/human_nature_JunZi_Mahjong.jpg
20929,Jun Zi – jeu de mah-jong,"Le mah-jong est un jeu traditionnel chinois. SHANG XIA a choisi de présenter sa version dans un empilement de compartiments aux formes épurées et harmonieuses. Chaque boîte en bois de santal ou en zitan contient quatre compartiments dans lesquels sont disposés les cent quarante-quatre tuiles, les dés et les jetons nécessaires au jeu. Elle est ceinte d’une anse en métal recouverte de délicats bambous. Résultat de plus de deux mille heures de travail, « Jun Zi » est un jeu nomade pour les aficionados, qui deviennent par sa pratique maîtres du temps et de l’espace.",,fr,2014-09-22 18:59:30,2014-09-22 23:55:34,,1,60,,product,4,20774,,,jun-zi-mahjong-2,http://http://sxhtml.local/./upload/IN_OUT_Jun_Zi_Mahjong.jpg
20812,Jun Zi Ming Yue Tea Box,,,fr,2014-09-19 13:53:22,2014-09-22 23:55:34,,1,65,,product,5,20773,,,jun-zi-ming-yue-tea-box,http://http://sxhtml.local/./upload/teaware/4.jpg
20820,Junzi Screen ,,,fr,2014-09-19 13:53:22,2014-09-22 23:55:33,,1,146,,product,3,20773,,,junzi-screen-,http://http://sxhtml.local/./upload/furniture/5.jpg
20916,Junzi Tea Box,"<p class=""p1"">
	<span class=""s1"">Junzi Tea Box</span></p>
",,fr,2014-09-21 22:08:32,2014-09-22 19:03:51,,1,44,,product,5,,,,junzi-tea-box-1,http://http://sxhtml.local/./upload/651891348311a9403a27c4e7aaeef059.jpg
20791,Lan Yue ,,,fr,2014-09-19 13:53:21,2014-09-22 23:55:36,,1,82,,product,1,20773,,,lan-yue-,http://http://sxhtml.local/./upload/apparel/6.jpg
21008,Mao,"Les vestes et pantalons de la collection « Mao » de SHANG XIA sont inspirés du costume Zhongshan (communément nommé « costume Mao »). En résulte un style inimitable, rappelant le romantisme révolutionnaire oriental. Disponible en plusieurs coloris, chaque vêtement est réalisé en sergé de coton, pour un tombé parfait. Les coutures sont faites suivant la technique « Jali », ou « ajourée », ainsi nommée d’après les fenêtres ouvragées de l’architecture traditionnelle chinoise. Alliant la simplicité à l’élégance et à la qualité de confection, cette collection sera le compagnon de voyage indispensable des nomades.",,fr,2014-09-22 18:59:34,2014-09-22 23:55:39,,1,84,,product,1,20775,,,leader-1,http://http://sxhtml.local/./upload/human_nature_Leader.jpg
20971,Mao,"Les vestes et pantalons de la collection « Mao » de SHANG XIA sont inspirés du costume Zhongshan (communément nommé « costume Mao »). En résulte un style inimitable, rappelant le romantisme révolutionnaire oriental. Disponible en plusieurs coloris, chaque vêtement est réalisé en sergé de coton, pour un tombé parfait. Les coutures sont faites suivant la technique « Jali », ou « ajourée », ainsi nommée d’après les fenêtres ouvragées de l’architecture traditionnelle chinoise. Alliant la simplicité à l’élégance et à la qualité de confection, cette collection sera le compagnon de voyage indispensable des nomades.",,fr,2014-09-22 18:59:32,2014-09-22 19:03:50,,1,91,,product,1,20776,,,leader-2,http://http://sxhtml.local/./upload/heritage_emotion_Leader_DaTian_Di.jpg
20972,Mao et Da Tian Di,"Les vestes et pantalons de la collection « Mao » de SHANG XIA sont inspirés du costume Zhongshan (communément nommé « costume Mao »). En résulte un style inimitable, rappelant le romantisme révolutionnaire oriental. Disponible en plusieurs coloris, chaque vêtement est réalisé en sergé de coton, pour un tombé parfait. Les coutures sont faites suivant la technique « Jali », ou « ajourée », ainsi nommée d’après les fenêtres ouvragées de l’architecture traditionnelle chinoise. Alliant la simplicité à l’élégance et à la qualité de confection, cette collection sera le compagnon de voyage indispensable des nomades.",,fr,2014-09-22 18:59:32,2014-09-22 23:55:39,,1,93,,product,1,20776,,,leader-datian-di,http://http://sxhtml.local/./upload/Heritage_emotion_Leader.jpg
20813,LE CHANT DU THE Arhat Tea Cups,,,fr,2014-09-19 13:53:22,2014-09-19 13:57:21,,1,64,,product,5,20773,,,le-chant-du-the-arhat-tea-cups,http://http://sxhtml.local/./upload/teaware/3.jpg
20943,Ling Long,"L'art de peindre l'intérieur de petits objets précieux a inspiré la collection de pendentifs « Ling Long » de SHANG XIA. Pour créer les pièces qui la composent avec précision et régularité, l’artisan a mis au point un pinceau recourbé qu’il introduit à travers une minuscule ouverture de 4 mm à l’intérieur de la coquille de cristal. Il lui faut changer d’instrument selon l’angle visé et le motif souhaité. Travaillant à l’envers, l’artiste doit qui plus est avoir à l’esprit une image inversée, comme dans un miroir. Manipuler le pinceau à travers un orifice aussi étroit exige une concentration de chaque instant : une erreur d’1 mm pourrait détruire l’harmonie générale de l’œuvre. Les pendentifs « Ling Long » peuvent être portés comme bijoux, mais également être appréciés à la manière d’œuvres d’art à part entière.",,fr,2014-09-22 18:59:31,2014-09-22 23:55:32,,1,83,,product,2,20774,,,ling-long,http://http://sxhtml.local/./upload/In_Out_Ling_Long.jpg
20949,Mini Tian Di – meubles miniatures,"Dans la lignée des meubles de la collection « Da Tian Di », SHANG XIA a choisi de développer des miniatures qui en conservent les lignes épurées, les procédés de fabrication et le caractère artisanal méticuleux. Ces pièces raffinées, conçues avec le plus grand soin, constituent de véritables trésors pour les collectionneurs passionnés.",,fr,2014-09-22 18:59:31,2014-09-22 19:03:50,,1,57,,product,3,20776,,,mini-dian-di,http://http://sxhtml.local/./upload/Heriatge_Emotion_Mini_Tian_di.jpg
20787,Minstrel,,,fr,2014-09-19 13:53:20,2014-09-22 23:55:36,,1,31,,product,1,20773,,,minstrel-1,http://http://sxhtml.local/./upload/apparel/1.jpg
20801,Moonlight Overcoat,,,fr,2014-09-19 13:53:21,2014-09-22 23:55:35,,1,30,,product,1,20773,,,moonlight-overcoat,http://http://sxhtml.local/./upload/apparel/21.jpg
20996,Muga,"La soie muga est une matière unique et noble provenant d’Inde. Ne pouvant être blanchie ou teinte, sa brillance mordorée naturelle s’intensifie avec le temps et l’usage. Comparée aux autres soies, elle est particulièrement résistante. Tissée et associée à la soie de mûrier, elle permet d’obtenir une étoffe  aux raies verticales, comme dans la ligne « Nuage », ou aux carreaux subtils, ainsi qu'en témoigne cette collection de foulards. Chaque pièce, disponible en plusieurs coloris, et soulignée d’un liseré d’or, combine douceur et confection de qualité.",,fr,2014-09-22 18:59:33,2014-09-22 19:03:49,,1,143,,product,1,20775,,,muga-1,http://http://sxhtml.local/./upload/human_nature_Muga.jpg
21002,Dafang,"La collection de foulards « Dafang » est réalisée à partir d'un cachemire choisi, provenant de Mongolie et filé au Népal. Le terme « Dafang », signifiant « noblesse » en chinois, désigne à l'origine les personnes instruites. Tissé à la main ou mélangé à de la soie, le cachemire conserve son aspect naturel ainsi que sa douceur, sa légèreté et sa chaleur originelles si particulières. La collection allie simplicité des formes et délicatesse du travail.",,fr,2014-09-22 18:59:34,2014-09-22 19:03:48,,1,59,,product,1,20775,,,noble-1,http://http://sxhtml.local/./upload/human_nature_Noble.jpg
20936,Unique,"S’inspirant des coupes chinoises traditionnelles, la collection de cardigans « Unique » de SHANG XIA est confectionnée à partir du plus noble des cachemires mongols. Chaque pièce, réversible, est taillée dans un seul morceau d’étoffe. Une discrète couture unit simplement l’avant et l’arrière du vêtement. Porté avec une ceinture, seul ou en superposition, il peut aussi être agrémenté d’une cravate ou d'un foulard. La gamme homme est ornée de boutons de bois, tandis que la gamme femme se pare d'une broche en zitan. « Unique », avec ses lignes simples et ses finitions soignées, est une collection adaptée à toutes les occasions.",,fr,2014-09-22 18:59:30,2014-09-22 19:03:51,,1,70,,product,1,20774,,,one-1,http://http://sxhtml.local/./upload/IN_OUT_One.jpg
20802,One Coat,,,fr,2014-09-19 13:53:21,2014-09-22 23:55:34,,1,46,,product,1,20773,,,one-coat,http://http://sxhtml.local/./upload/apparel/22.jpg
20805,SCULPTURE ,"C’est grâce à l’ingéniosité des artisans du feutre de cachemire qui appliquent aux accessoires de mode un savoir-faire jusque-là réservé à la fabrication des yourtes – tentes traditionnelles des montagnes – qu’est née la collection « Sculpture ». Le feutre, au pouvoir isolant identifié, est confectionné à partir de laine de cachemire de Mongolie. Laquelle est travaillée pour donner naissance à un tissu d’une densité, d’une tenue et d’une douceur uniques. Les écharpes, châles et manteaux, réalisés sans coutures ni aiguilles, possèdent une réelle ampleur et un tombé parfait. Les châles sont bicolores et réversibles. Les écharpes sont pour leur part brodées à la main de fils de soie. Patience et adresse sont les secrets de l’harmonie qui se dégage de cette collection. Au cœur de l’hiver, ces pièces vous enveloppent d’élégance et de chaleur.",,fr,2014-09-19 13:53:21,2014-09-22 23:55:37,,1,52,,product,1,20773,20778,,sculpture-,http://http://sxhtml.local/./upload/apparel/134.jpg
20968,Sculpture,"C’est grâce à l’ingéniosité des artisans du feutre de cachemire qui appliquent aux accessoires de mode un savoir-faire jusque-là réservé à la fabrication des yourtes – tentes traditionnelles des montagnes – qu’est née la collection « Sculpture ». Le feutre, au pouvoir isolant identifié, est confectionné à partir de laine de cachemire de Mongolie. Laquelle est travaillée pour donner naissance à un tissu d’une densité, d’une tenue et d’une douceur uniques. Les écharpes, châles et manteaux, réalisés sans coutures ni aiguilles, possèdent une réelle ampleur et un tombé parfait. Les châles sont bicolores et réversibles. Les écharpes sont pour leur part brodées à la main de fils de soie. Patience et adresse sont les secrets de l’harmonie qui se dégage de cette collection. Au cœur de l’hiver, ces pièces vous enveloppent d’élégance et de chaleur.",,fr,2014-09-22 18:59:32,2014-09-22 23:55:39,,1,13,,product,1,20776,,,sculpture-1,http://http://sxhtml.local/./upload/Heritage_emotion_Sculpture_1.jpg
21005,SCULPTURE ,"C’est grâce à l’ingéniosité des artisans du feutre de cachemire qui appliquent aux accessoires de mode un savoir-faire jusque-là réservé à la fabrication des yourtes – tentes traditionnelles des montagnes – qu’est née la collection « Sculpture ». Le feutre, au pouvoir isolant identifié, est confectionnéàpartir de laine de cachemire de Mongolie. Laquelle est travaillée pour donner naissance à un tissu d’une densité, d’une tenue et d’une douceur uniques. Les écharpes, châles et manteaux, réalisés sans coutures ni aiguilles, possèdent une réelle ampleur et un tombé parfait. Les châles sont bicolores et réversibles. Les écharpes sont pour leur part brodées à la main de fils de soie. Patience et adresse sont les secrets de l’harmonie qui se dégage de cette collection. Au cœur de l’hiver, ces pièces vous enveloppent d’élégance et de chaleur.",,fr,2014-09-22 18:59:34,2014-09-22 23:55:37,,1,77,,product,1,20775,,,sculpture--1,http://http://sxhtml.local/./upload/Human_nature_Sculpture_1.jpg
20969,Sculpture,"C’est grâce à l’ingéniosité des artisans du feutre de cachemire qui appliquent aux accessoires de mode un savoir-faire jusque-là réservé à la fabrication des yourtes – tentes traditionnelles des montagnes – qu’est née la collection « Sculpture ». Le feutre, au pouvoir isolant identifié, est confectionné à partir de laine de cachemire de Mongolie. Laquelle est travaillée pour donner naissance à un tissu d’une densité, d’une tenue et d’une douceur uniques. Les écharpes, châles et manteaux, réalisés sans coutures ni aiguilles, possèdent une réelle ampleur et un tombé parfait. Les châles sont bicolores et réversibles. Les écharpes sont pour leur part brodées à la main de fils de soie. Patience et adresse sont les secrets de l’harmonie qui se dégage de cette collection. Au cœur de l’hiver, ces pièces vous enveloppent d’élégance et de chaleur.",,fr,2014-09-22 18:59:32,2014-09-22 23:55:39,,1,34,,product,1,20776,,,sculpture-2,http://http://sxhtml.local/./upload/Heritage_emotion_Sculpture_2.jpg
21006,SCULPTURE ,"C’est grâce à l’ingéniosité des artisans du feutre de cachemire qui appliquent aux accessoires de mode un savoir-faire jusque-là réservé à la fabrication des yourtes – tentes traditionnelles des montagnes – qu’est née la collection « Sculpture ». Le feutre, au pouvoir isolant identifié, est confectionnéàpartir de laine de cachemire de Mongolie. Laquelle est travaillée pour donner naissance à un tissu d’une densité, d’une tenue et d’une douceur uniques. Les écharpes, châles et manteaux, réalisés sans coutures ni aiguilles, possèdent une réelle ampleur et un tombé parfait. Les châles sont bicolores et réversibles. Les écharpes sont pour leur part brodées à la main de fils de soie. Patience et adresse sont les secrets de l’harmonie qui se dégage de cette collection. Au cœur de l’hiver, ces pièces vous enveloppent d’élégance et de chaleur.",,fr,2014-09-22 18:59:34,2014-09-22 23:55:37,,1,50,,product,1,20775,,,sculpture--2,http://http://sxhtml.local/./upload/Human_nature_Sculpture_2.jpg
20970,Sculpture,"C’est grâce à l’ingéniosité des artisans du feutre de cachemire qui appliquent aux accessoires de mode un savoir-faire jusque-là réservé à la fabrication des yourtes – tentes traditionnelles des montagnes – qu’est née la collection « Sculpture ». Le feutre, au pouvoir isolant identifié, est confectionné à partir de laine de cachemire de Mongolie. Laquelle est travaillée pour donner naissance à un tissu d’une densité, d’une tenue et d’une douceur uniques. Les écharpes, châles et manteaux, réalisés sans coutures ni aiguilles, possèdent une réelle ampleur et un tombé parfait. Les châles sont bicolores et réversibles. Les écharpes sont pour leur part brodées à la main de fils de soie. Patience et adresse sont les secrets de l’harmonie qui se dégage de cette collection. Au cœur de l’hiver, ces pièces vous enveloppent d’élégance et de chaleur.",,fr,2014-09-22 18:59:32,2014-09-22 19:03:50,,1,33,,product,1,20776,,,sculpture-3,http://http://sxhtml.local/./upload/Heritage_emotion_Sculpture_3.jpg
21007,SCULPTURE ,"C’est grâce à l’ingéniosité des artisans du feutre de cachemire qui appliquent aux accessoires de mode un savoir-faire jusque-là réservé à la fabrication des yourtes – tentes traditionnelles des montagnes – qu’est née la collection « Sculpture ». Le feutre, au pouvoir isolant identifié, est confectionnéàpartir de laine de cachemire de Mongolie. Laquelle est travaillée pour donner naissance à un tissu d’une densité, d’une tenue et d’une douceur uniques. Les écharpes, châles et manteaux, réalisés sans coutures ni aiguilles, possèdent une réelle ampleur et un tombé parfait. Les châles sont bicolores et réversibles. Les écharpes sont pour leur part brodées à la main de fils de soie. Patience et adresse sont les secrets de l’harmonie qui se dégage de cette collection. Au cœur de l’hiver, ces pièces vous enveloppent d’élégance et de chaleur.",,fr,2014-09-22 18:59:34,2014-09-22 23:55:35,,1,49,,product,1,20775,,,sculpture--3,http://http://sxhtml.local/./upload/Human_nature_Sculpture_3.jpg
20998,Sculpture,"C’est grâce à l’ingéniosité des artisans du feutre de cachemire qui appliquent aux accessoires de mode un savoir-faire jusque-là réservé à la fabrication des yourtes – tentes traditionnelles des montagnes – qu’est née la collection « Sculpture ». Le feutre, au pouvoir isolant identifié, est confectionné à partir de laine de cachemire de Mongolie. Laquelle est travaillée pour donner naissance à un tissu d’une densité, d’une tenue et d’une douceur uniques. Les écharpes, châles et manteaux, réalisés sans coutures ni aiguilles, possèdent une réelle ampleur et un tombé parfait. Les châles sont bicolores et réversibles. Les écharpes sont pour leur part brodées à la main de fils de soie. Patience et adresse sont les secrets de l’harmonie qui se dégage de cette collection. Au cœur de l’hiver, ces pièces vous enveloppent d’élégance et de chaleur.",,fr,2014-09-22 18:59:33,2014-09-22 19:03:49,,1,32,,product,1,20775,20778,,sculpture--4,http://http://sxhtml.local/./upload/Human_nature_Sculpture_1.jpg
20999,Sculpture,"C’est grâce à l’ingéniosité des artisans du feutre de cachemire qui appliquent aux accessoires de mode un savoir-faire jusque-là réservé à la fabrication des yourtes – tentes traditionnelles des montagnes – qu’est née la collection « Sculpture ». Le feutre, au pouvoir isolant identifié, est confectionné à partir de laine de cachemire de Mongolie. Laquelle est travaillée pour donner naissance à un tissu d’une densité, d’une tenue et d’une douceur uniques. Les écharpes, châles et manteaux, réalisés sans coutures ni aiguilles, possèdent une réelle ampleur et un tombé parfait. Les châles sont bicolores et réversibles. Les écharpes sont pour leur part brodées à la main de fils de soie. Patience et adresse sont les secrets de l’harmonie qui se dégage de cette collection. Au cœur de l’hiver, ces pièces vous enveloppent d’élégance et de chaleur.",,fr,2014-09-22 18:59:33,2014-09-22 19:03:49,,1,48,,product,1,20775,20778,,sculpture--5,http://http://sxhtml.local/./upload/Human_nature_Sculpture_2.jpg
21000,Sculpture,"C’est grâce à l’ingéniosité des artisans du feutre de cachemire qui appliquent aux accessoires de mode un savoir-faire jusque-là réservé à la fabrication des yourtes – tentes traditionnelles des montagnes – qu’est née la collection « Sculpture ». Le feutre, au pouvoir isolant identifié, est confectionné à partir de laine de cachemire de Mongolie. Laquelle est travaillée pour donner naissance à un tissu d’une densité, d’une tenue et d’une douceur uniques. Les écharpes, châles et manteaux, réalisés sans coutures ni aiguilles, possèdent une réelle ampleur et un tombé parfait. Les châles sont bicolores et réversibles. Les écharpes sont pour leur part brodées à la main de fils de soie. Patience et adresse sont les secrets de l’harmonie qui se dégage de cette collection. Au cœur de l’hiver, ces pièces vous enveloppent d’élégance et de chaleur.",,fr,2014-09-22 18:59:33,2014-09-22 19:03:49,,1,74,,product,1,20775,20778,,sculpture--6,http://http://sxhtml.local/./upload/Human_nature_Sculpture_3.jpg
20932,Sculpture,"C’est grâce à l’ingéniosité des artisans du feutre de cachemire qui appliquent aux accessoires de mode un savoir-faire jusque-là réservé à la fabrication des yourtes – tentes traditionnelles des montagnes – qu’est née la collection « Sculpture ». Le feutre, au pouvoir isolant identifié, est confectionné à partir de laine de cachemire de Mongolie. Laquelle est travaillée pour donner naissance à un tissu d’une densité, d’une tenue et d’une douceur uniques. Les écharpes, châles et manteaux, réalisés sans coutures ni aiguilles, possèdent une réelle ampleur et un tombé parfait. Les châles sont bicolores et réversibles. Les écharpes sont pour leur part brodées à la main de fils de soie. Patience et adresse sont les secrets de l’harmonie qui se dégage de cette collection. Au cœur de l’hiver, ces pièces vous enveloppent d’élégance et de chaleur.",,fr,2014-09-22 18:59:30,2014-09-22 23:55:42,,1,5,,product,1,20774,20778,,sculpture-cashmere-scarf,http://http://sxhtml.local/./upload/IN_OUT_Sculpture_Cashmere_Scarf.jpg
20933,Sculpture,"C’est grâce à l’ingéniosité des artisans du feutre de cachemire qui appliquent aux accessoires de mode un savoir-faire jusque-là réservé à la fabrication des yourtes – tentes traditionnelles des montagnes – qu’est née la collection « Sculpture ». Le feutre, au pouvoir isolant identifié, est confectionné à partir de laine de cachemire de Mongolie. Laquelle est travaillée pour donner naissance à un tissu d’une densité, d’une tenue et d’une douceur uniques. Les écharpes, châles et manteaux, réalisés sans coutures ni aiguilles, possèdent une réelle ampleur et un tombé parfait. Les châles sont bicolores et réversibles. Les écharpes sont pour leur part brodées à la main de fils de soie. Patience et adresse sont les secrets de l’harmonie qui se dégage de cette collection. Au cœur de l’hiver, ces pièces vous enveloppent d’élégance et de chaleur.",,fr,2014-09-22 18:59:30,2014-09-22 23:55:31,,1,144,,product,1,20774,20778,,sculpture-cashmere-shawl,http://http://sxhtml.local/./upload/IN_OUT_Sculpture_Shawl.jpg
20803,Sculpture,"C’est grâce à l’ingéniosité des artisans du feutre de cachemire qui appliquent aux accessoires de mode un savoir-faire jusque-là réservé à la fabrication des yourtes – tentes traditionnelles des montagnes – qu’est née la collection « Sculpture ». Le feutre, au pouvoir isolant identifié, est confectionné à partir de laine de cachemire de Mongolie. Laquelle est travaillée pour donner naissance à un tissu d’une densité, d’une tenue et d’une douceur uniques. Les écharpes, châles et manteaux, réalisés sans coutures ni aiguilles, possèdent une réelle ampleur et un tombé parfait. Les châles sont bicolores et réversibles. Les écharpes sont pour leur part brodées à la main de fils de soie. Patience et adresse sont les secrets de l’harmonie qui se dégage de cette collection. Au cœur de l’hiver, ces pièces vous enveloppent d’élégance et de chaleur.",,fr,2014-09-19 13:53:21,2014-09-22 23:55:34,,1,76,,product,1,20773,20778,,sculpture-overcoat-,http://http://sxhtml.local/./upload/apparel/2.jpg
20804,Sculpture,"C’est grâce à l’ingéniosité des artisans du feutre de cachemire qui appliquent aux accessoires de mode un savoir-faire jusque-là réservé à la fabrication des yourtes – tentes traditionnelles des montagnes – qu’est née la collection « Sculpture ». Le feutre, au pouvoir isolant identifié, est confectionné à partir de laine de cachemire de Mongolie. Laquelle est travaillée pour donner naissance à un tissu d’une densité, d’une tenue et d’une douceur uniques. Les écharpes, châles et manteaux, réalisés sans coutures ni aiguilles, possèdent une réelle ampleur et un tombé parfait. Les châles sont bicolores et réversibles. Les écharpes sont pour leur part brodées à la main de fils de soie. Patience et adresse sont les secrets de l’harmonie qui se dégage de cette collection. Au cœur de l’hiver, ces pièces vous enveloppent d’élégance et de chaleur.",,fr,2014-09-19 13:53:21,2014-09-22 23:55:35,,1,75,,product,1,20773,20778,,sculpture-shawl-,http://http://sxhtml.local/./upload/apparel/5.jpg
21016,Empreinte,"Autrefois, le sceau, ou empreinte, symbolisait autant l’unité des pouvoirs temporel et spirituel que la signature et le style. En réactualisant le concept de « Shang » (« haut/ciel ») et de « Xia » (« bas/terre ») à la faveur d’une interprétation contemporaine du sceau, cette collection de boucles d’oreilles, de bracelets, de colliers et de boutons de manchette évoque le raffinement et la singularité de celui qui les porte.",,fr,2014-09-22 18:59:34,2014-09-22 19:03:49,,1,145,,product,2,20775,,,seal-1,http://http://sxhtml.local/./upload/human_nature_Seal.jpg
21011,SHAN SHUI,"Le jade et l’agate révèlent des nuances de couleur et de grain souvent marquées. Les pendentifs, boucles d’oreilles et broches de la collection « Shan Shui » en témoignent. Le jade blanc, le jade noir, l’agate d’eau et l’agate fumée sont soigneusement sélectionnés puis travaillés en forme d’anciennes pièces de monnaie chinoise : rondes et percées en leur centre d’une ouverture carrée que borde une ligne d’or. L’agate est pour sa part coupée et polie sur une roue qui rappelle le samsara, ou roue de l’existence qui tourne sans discontinuer. La texture naturelle de chaque pièce, révélant un fond moucheté, parfois aléatoirement nervuré, offre un paysage unique, à l’image de ceux dessinés par les traits des plus grands calligraphes.",,fr,2014-09-22 18:59:34,2014-09-22 23:55:31,,1,145,,product,2,20775,,,shan-shui,http://http://sxhtml.local/./upload/huamn_nature_Shan_Shui_Jewelry.jpg
21012,SHAN SHUI,"Le jade et l’agate révèlent des nuances de couleur et de grain souvent marquées. Les pendentifs, boucles d’oreilles et broches de la collection « Shan Shui » en témoignent. Le jade blanc, le jade noir, l’agate d’eau et l’agate fumée sont soigneusement sélectionnés puis travaillés en forme d’anciennes pièces de monnaie chinoise : rondes et percées en leur centre d’une ouverture carrée que borde une ligne d’or. L’agate est pour sa part coupée et polie sur une roue qui rappelle le samsara, ou roue de l’existence qui tourne sans discontinuer. La texture naturelle de chaque pièce, révélant un fond moucheté, parfois aléatoirement nervuré, offre un paysage unique, à l’image de ceux dessinés par les traits des plus grands calligraphes.",,fr,2014-09-22 18:59:34,2014-09-22 23:55:32,,1,144,,product,2,20775,,,shan-shui-1,http://http://sxhtml.local/./upload/Human_nature_Shan_Shui_Earring.jpg
21013,SHAN SHUI,"Le jade et l’agate révèlent des nuances de couleur et de grain souvent marquées. Les pendentifs, boucles d’oreilles et broches de la collection « Shan Shui » en témoignent. Le jade blanc, le jade noir, l’agate d’eau et l’agate fumée sont soigneusement sélectionnés puis travaillés en forme d’anciennes pièces de monnaie chinoise : rondes et percées en leur centre d’une ouverture carrée que borde une ligne d’or. L’agate est pour sa part coupée et polie sur une roue qui rappelle le samsara, ou roue de l’existence qui tourne sans discontinuer. La texture naturelle de chaque pièce, révélant un fond moucheté, parfois aléatoirement nervuré, offre un paysage unique, à l’image de ceux dessinés par les traits des plus grands calligraphes.",,fr,2014-09-22 18:59:34,2014-09-22 23:55:31,,1,144,,product,2,20775,,,shan-shui-2,http://http://sxhtml.local/./upload/human_nature_Shan Shui_Pendant.jpg
20994,Shan Shui,"Le jade et l’agate révèlent des nuances de couleur et de grain souvent marquées. Les pendentifs, boucles d’oreilles et broches de la collection « Shan Shui » en témoignent. Le jade blanc, le jade noir, l’agate d’eau et l’agate fumée sont soigneusement sélectionnés puis travaillés en forme d’anciennes pièces de monnaie chinoise : rondes et percées en leur centre d’une ouverture carrée que borde une ligne d’or. L’agate est pour sa part coupée et polie sur une roue qui rappelle le samsara, ou roue de l’existence qui tourne sans discontinuer. La texture naturelle de chaque pièce, révélant un fond moucheté, parfois aléatoirement nervuré, offre un paysage unique, à l’image de ceux dessinés par les traits des plus grands calligraphes.",,fr,2014-09-22 18:59:33,2014-09-22 23:55:31,,1,144,,product,4,20775,,,shan-shui-3,http://http://sxhtml.local/./upload/human_nature_Shan_Shui_Wine_set.jpg
20986,Shan Shui,"Le jade et l’agate révèlent des nuances de couleur et de grain souvent marquées. Les pendentifs, boucles d’oreilles et broches de la collection « Shan Shui » en témoignent. Le jade blanc, le jade noir, l’agate d’eau et l’agate fumée sont soigneusement sélectionnés puis travaillés en forme d’anciennes pièces de monnaie chinoise : rondes et percées en leur centre d’une ouverture carrée que borde une ligne d’or. L’agate est pour sa part coupée et polie sur une roue qui rappelle le samsara, ou roue de l’existence qui tourne sans discontinuer. La texture naturelle de chaque pièce, révélant un fond moucheté, parfois aléatoirement nervuré, offre un paysage unique, à l’image de ceux dessinés par les traits des plus grands calligraphes.",,fr,2014-09-22 18:59:33,2014-09-22 23:55:32,,1,143,,product,5,20775,,,shan-shui-4,http://http://sxhtml.local/./upload/human_nature_Shan_Shui_Wine_set.jpg
20925,SHAN SHUI,"Le jade et l’agate révèlent des nuances de couleur et de grain souvent marquées. Les pendentifs, boucles d’oreilles et broches de la collection « Shan Shui » en témoignent. Le jade blanc, le jade noir, l’agate d’eau et l’agate fumée sont soigneusement sélectionnés puis travaillés en forme d’anciennes pièces de monnaie chinoise : rondes et percées en leur centre d’une ouverture carrée que borde une ligne d’or. L’agate est pour sa part coupée et polie sur une roue qui rappelle le samsara, ou roue de l’existence qui tourne sans discontinuer. La texture naturelle de chaque pièce, révélant un fond moucheté, parfois aléatoirement nervuré, offre un paysage unique, à l’image de ceux dessinés par les traits des plus grands calligraphes.",,fr,2014-09-22 18:59:30,2014-09-22 23:55:37,,1,55,,product,5,20774,,,shan-shui-5,http://http://sxhtml.local/./upload/IN_OUT_Shan Shui.jpg
20930,SHAN SHUI,"Le jade et l’agate révèlent des nuances de couleur et de grain souvent marquées. Les pendentifs, boucles d’oreilles et broches de la collection « Shan Shui » en témoignent. Le jade blanc, le jade noir, l’agate d’eau et l’agate fumée sont soigneusement sélectionnés puis travaillés en forme d’anciennes pièces de monnaie chinoise : rondes et percées en leur centre d’une ouverture carrée que borde une ligne d’or. L’agate est pour sa part coupée et polie sur une roue qui rappelle le samsara, ou roue de l’existence qui tourne sans discontinuer. La texture naturelle de chaque pièce, révélant un fond moucheté, parfois aléatoirement nervuré, offre un paysage unique, à l’image de ceux dessinés par les traits des plus grands calligraphes.",,fr,2014-09-22 18:59:30,2014-09-22 23:55:37,,1,54,,product,4,20774,,,shan-shui-6,http://http://sxhtml.local/./upload/IN_OUT_Shan_Shui.jpg
20815,LE CHANT DU THE Tableware,,,fr,2014-09-19 13:53:22,2014-09-22 23:55:33,,1,90,,product,4,20773,,,sound-of-tea-,http://http://sxhtml.local/./upload/homeware/2.jpg
20797,Sun & Moon Coat ,,,fr,2014-09-19 13:53:21,2014-09-22 23:55:36,,1,66,,product,1,20773,,,sun-moon-coat-,http://http://sxhtml.local/./upload/apparel/15.jpg
20798,Sun & Moon Dress,,,fr,2014-09-19 13:53:21,2014-09-22 23:55:35,,1,73,,product,1,20773,,,sun-moon-dress,http://http://sxhtml.local/./upload/apparel/16.jpg
